unified_id,original_id,product_name,sentiment,opinion,score,date,source_file
3865,4b5ed43d-e6af-4a10-8337-914cb0e09a07,Asus ROG Gaming Laptop,positive,"software updates installed in 5 minutes without hiccups; aluminum chassis felt premium and resisted fingerprints; benchmarks improved roughly 40% over last year's model; audio was thin with muddy lows and harsh highs; battery easily covered a full 11-hour workday; display hit 500 nits of brightness and supported HDR10; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-02-25,opinions_TG.csv
3866,8c6adcd3-89ea-49e9-b7e3-fe73958a262c,Sony WH-1000XM5 Headphones,positive,"speakers reached 80 dB without distortion; display looked washed out around 800 nits and had limited viewing angles; setup took under 50 minutes with a clean, intuitive UI; hinge remained sturdy after 5000 open/close cycles; battery drained in just 17 hours of light use; benchmarks improved roughly 90% over last year's model; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-08-24,opinions_TG.csv
3867,b974a67e-1ff0-4765-8a97-00e867db38cf,Dell XPS 13 Laptop,positive,"video stabilization kept 30fps footage smooth while walking; audio was thin with muddy lows and harsh highs; battery drained in just 14 hours of light use; menu navigation felt confusing with too many nested options; frame rates held steady at 90 fps in popular titles; display hit 500 nits of brightness and supported HDR10; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-03-20,opinions_TG.csv
3868,bfbec19d-7f21-41d8-869d-cbf386ecb7b4,Apple iPhone 14,positive,"battery easily covered a full 14-hour workday; display looked washed out around 400 nits and had limited viewing angles; software updates installed in 35 minutes without hiccups; camera struggled with low-light scenes and introduced noticeable noise; thermal throttling appeared after 15 minutes of gaming; soundstage felt wide with clear mids and tight bass; 5G reception stayed strong indoors and outdoors. Overall, the thoughtful design ties these strengths together nicely.",4.0,2024-12-12,opinions_TG.csv
3869,a15ec980-df5d-4ec6-a7b0-1dadcea2e933,Apple MacBook Pro,positive,"setup took under 60 minutes with a clean, intuitive UI; fast charging reached 50% in 10 minutes; soundstage felt wide with clear mids and tight bass; video stabilization kept 30fps footage smooth while walking; app launches averaged 200 ms and multitasking was snappy; display looked washed out around 400 nits and had limited viewing angles; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-09-30,opinions_TG.csv
3870,e506b217-d657-4f90-a894-40a95288bc4b,Sony WH-1000XM5 Headphones,positive,"soundstage felt wide with clear mids and tight bass; video stabilization kept 60fps footage smooth while walking; menu navigation felt confusing with too many nested options; display looked washed out around 600 nits and had limited viewing angles; battery lasted 4 hours of mixed use; benchmarks improved roughly 70% over last year's model; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-10-17,opinions_TG.csv
3871,ad3b17fc-e270-428e-9dd9-4e89a13b4ea8,Sony PlayStation 5,positive,"camera produced sharp 7MP photos with accurate colors; ANC reduced ambient noise by about 50% on the metro; gesture controls worked reliably 4 out of 7 times; display looked washed out around 400 nits and had limited viewing angles; IP68 rating handled rain and dust without issues; battery easily covered a full 16-hour workday; quick resume jumped between games in seconds. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-06-18,opinions_TG.csv
3872,1f396d37-b00d-495e-ad7b-c1560ea71e58,Samsung Galaxy S23,positive,"thermal throttling appeared after 15 minutes of gaming; software updates installed in 35 minutes without hiccups; display hit 400 nits of brightness and supported HDR10; autofocus locked onto subjects in under 150 ms; IP68 rating handled rain and dust without issues; audio was thin with muddy lows and harsh highs; 5G reception stayed strong indoors and outdoors. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-01-12,opinions_TG.csv
3873,2d7ed538-056a-43a8-a094-ebe15cba3434,Canon EOS R Camera,positive,"app launches averaged 150 ms and multitasking was snappy; 120Hz panel made animations feel silky smooth; battery drained in just 9 hours of light use; soundstage felt wide with clear mids and tight bass; gesture controls worked reliably 5 out of 8 times; camera struggled with low-light scenes and introduced noticeable noise; RAW files offered strong latitude for color grading. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-07-20,opinions_TG.csv
3874,9fe4846f-347f-4a3a-8f2e-03e6d400c319,Apple AirPods Pro,positive,"display hit 600 nits of brightness and supported HDR10; camera produced sharp 10MP photos with accurate colors; frame rates held steady at 90 fps in popular titles; battery easily covered a full 17-hour workday; gesture controls worked reliably 5 out of 14 times; plastic shell creaked under pressure near the hinge; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-06-13,opinions_TG.csv
3875,22a3ecef-3839-49d4-8312-c64e328c2d3b,Razer BlackWidow Keyboard,positive,"plastic shell creaked under pressure near the hinge; fast charging reached 50% in 10 minutes; display looked washed out around 400 nits and had limited viewing angles; thermal throttling appeared after 25 minutes of gaming; setup took under 40 minutes with a clean, intuitive UI; ANC reduced ambient noise by about 30% on the metro; ergonomic design reduced wrist strain during long sessions. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-01-15,opinions_TG.csv
3876,4893c935-11dd-415d-b757-97eab3b57f4e,LG OLED TV,positive,"battery lasted 6 hours of mixed use; IP68 rating handled rain and dust without issues; audio was thin with muddy lows and harsh highs; camera struggled with low-light scenes and introduced noticeable noise; gesture controls worked reliably 11 out of 8 times; frame rates held steady at 30 fps in popular titles; Dolby Vision and eARC worked flawlessly with the soundbar. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-05-05,opinions_TG.csv
3877,32f9aa74-79b3-4be3-aa38-a0f18aeb92a2,JBL Flip 6 Speaker,positive,"120Hz panel made animations feel silky smooth; audio was thin with muddy lows and harsh highs; camera produced sharp 3MP photos with accurate colors; app launches averaged 120 ms and multitasking was snappy; gesture controls worked reliably 7 out of 17 times; hinge remained sturdy after 500 open/close cycles. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-03-06,opinions_TG.csv
3878,93ac3d37-664e-4452-87e8-6adb6fa22a7a,Sony PlayStation 5,positive,"display looked washed out around 600 nits and had limited viewing angles; plastic shell creaked under pressure near the hinge; speakers reached 90 dB without distortion; app launches averaged 100 ms and multitasking was snappy; setup took under 5 minutes with a clean, intuitive UI; camera produced sharp 14MP photos with accurate colors; quick resume jumped between games in seconds. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-03-23,opinions_TG.csv
3879,73aab449-55b6-42fa-93e0-c9ba639dd876,Microsoft Surface Pro 9,positive,"setup took under 40 minutes with a clean, intuitive UI; display hit 500 nits of brightness and supported HDR10; battery drained in just 17 hours of light use; ANC reduced ambient noise by about 80% on the metro; plastic shell creaked under pressure near the hinge; camera produced sharp 9MP photos with accurate colors; stylus latency was minimal for note-taking. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-06-14,opinions_TG.csv
3880,b723e1bb-3e5b-443e-bef5-5457d02c5ef7,Nintendo Switch Console,positive,"gesture controls worked reliably 5 out of 10 times; fast charging reached 50% in 25 minutes; autofocus locked onto subjects in under 150 ms; 120Hz panel made animations feel silky smooth; audio was thin with muddy lows and harsh highs; benchmarks improved roughly 80% over last year's model; quick resume jumped between games in seconds. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-05-06,opinions_TG.csv
3881,43b83801-8314-43b0-859d-a5b5f0afdd3b,HP Spectre x360,positive,"display hit 500 nits of brightness and supported HDR10; battery drained in just 6 hours of light use; hinge remained sturdy after 500 open/close cycles; thermal throttling appeared after 15 minutes of gaming; camera struggled with low-light scenes and introduced noticeable noise; soundstage felt wide with clear mids and tight bass; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",4.0,2024-12-26,opinions_TG.csv
3882,c5e6d8a5-98a8-4f3e-a2d7-8824eb902b70,Samsung Galaxy Tab S8,positive,"gesture controls worked reliably 7 out of 9 times; frame rates held steady at 90 fps in popular titles; display looked washed out around 600 nits and had limited viewing angles; IP68 rating handled rain and dust without issues; ANC reduced ambient noise by about 70% on the metro; camera produced sharp 11MP photos with accurate colors; stylus latency was minimal for note-taking. Overall, the thoughtful design ties these strengths together nicely.",4.0,2024-12-19,opinions_TG.csv
3883,0fd1a759-a294-4c2d-be41-da10e2b48cb1,Sony PlayStation 5,positive,"display hit 300 nits of brightness and supported HDR10; soundstage felt wide with clear mids and tight bass; app launches averaged 80 ms and multitasking was snappy; gesture controls worked reliably 17 out of 9 times; autofocus locked onto subjects in under 150 ms; battery easily covered a full 6-hour workday; quick resume jumped between games in seconds. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-08-30,opinions_TG.csv
3884,e5c8d62f-20ad-4a01-93ef-2c71733950e8,Apple AirPods Pro,positive,"gesture controls worked reliably 14 out of 11 times; camera struggled with low-light scenes and introduced noticeable noise; battery easily covered a full 4-hour workday; aluminum chassis felt premium and resisted fingerprints; 4K resolution delivered crisp text and vivid detail; app launches averaged 120 ms and multitasking was snappy; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-05-08,opinions_TG.csv
3885,2b44bbb0-887d-49f2-9c88-ab36d3fae0e4,Google Pixel 7,positive,"120Hz panel made animations feel silky smooth; thermal throttling appeared after 45 minutes of gaming; gesture controls worked reliably 4 out of 7 times; camera struggled with low-light scenes and introduced noticeable noise; audio was thin with muddy lows and harsh highs; battery drained in just 9 hours of light use; 5G reception stayed strong indoors and outdoors. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-03-19,opinions_TG.csv
3886,d0d2d402-b432-41e9-9921-d52c83d9e4ca,HP Spectre x360,positive,"menu navigation felt confusing with too many nested options; audio was thin with muddy lows and harsh highs; battery lasted 16 hours of mixed use; aluminum chassis felt premium and resisted fingerprints; 4K resolution delivered crisp text and vivid detail; video stabilization kept 30fps footage smooth while walking; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-03-04,opinions_TG.csv
3887,1d2878d8-f59a-461b-bd02-b382e15f88e8,Samsung Galaxy S23,positive,"ANC reduced ambient noise by about 90% on the metro; 4K resolution delivered crisp text and vivid detail; hinge remained sturdy after 1000 open/close cycles; video stabilization kept 60fps footage smooth while walking; battery lasted 15 hours of mixed use; app launches averaged 120 ms and multitasking was snappy; 5G reception stayed strong indoors and outdoors. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-02-09,opinions_TG.csv
3888,d9fa86d3-f483-4db9-9ab3-2ea7cc88bce5,HP Spectre x360,positive,"battery drained in just 15 hours of light use; ANC reduced ambient noise by about 80% on the metro; camera struggled with low-light scenes and introduced noticeable noise; benchmarks improved roughly 90% over last year's model; plastic shell creaked under pressure near the hinge; setup took under 25 minutes with a clean, intuitive UI; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-06-27,opinions_TG.csv
3889,d032eb5b-b797-4911-8db1-45a8339e518f,Google Pixel 7,positive,"hinge remained sturdy after 2000 open/close cycles; app launches averaged 200 ms and multitasking was snappy; camera struggled with low-light scenes and introduced noticeable noise; software updates installed in 10 minutes without hiccups; soundstage felt wide with clear mids and tight bass; 120Hz panel made animations feel silky smooth; 5G reception stayed strong indoors and outdoors. Overall, the thoughtful design ties these strengths together nicely.",4.0,2024-12-11,opinions_TG.csv
3890,3b2790b4-764d-485c-9069-bc9ae199969f,JBL Flip 6 Speaker,positive,"ANC reduced ambient noise by about 50% on the metro; fast charging reached 50% in 60 minutes; menu navigation felt confusing with too many nested options; app launches averaged 100 ms and multitasking was snappy; 4K resolution delivered crisp text and vivid detail; camera struggled with low-light scenes and introduced noticeable noise. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-02-24,opinions_TG.csv
3891,075f7415-03f1-474e-8a65-a8810fc9751f,Canon EOS R Camera,positive,"thermal throttling appeared after 30 minutes of gaming; software updates installed in 30 minutes without hiccups; IP68 rating handled rain and dust without issues; camera produced sharp 10MP photos with accurate colors; fast charging reached 50% in 25 minutes; ANC reduced ambient noise by about 50% on the metro; RAW files offered strong latitude for color grading. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-05-30,opinions_TG.csv
3892,3cdced63-31fe-42f7-b82a-0a85c40d3e0f,Samsung Galaxy S23,positive,"battery lasted 13 hours of mixed use; IP68 rating handled rain and dust without issues; camera produced sharp 12MP photos with accurate colors; display looked washed out around 1000 nits and had limited viewing angles; ANC reduced ambient noise by about 50% on the metro; frame rates held steady at 90 fps in popular titles; 5G reception stayed strong indoors and outdoors. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-02-18,opinions_TG.csv
3893,134d3d0c-b17e-4b7c-83dd-18cf867ee02d,Panasonic 4K Camcorder,positive,"gesture controls worked reliably 5 out of 3 times; autofocus locked onto subjects in under 100 ms; battery lasted 12 hours of mixed use; benchmarks improved roughly 90% over last year's model; aluminum chassis felt premium and resisted fingerprints; display hit 400 nits of brightness and supported HDR10; RAW files offered strong latitude for color grading. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-03-31,opinions_TG.csv
3894,9c700473-39fe-4d09-9272-660d6046f9c4,Logitech MX Master 3 Mouse,positive,"speakers reached 80 dB without distortion; fast charging reached 50% in 25 minutes; setup took under 55 minutes with a clean, intuitive UI; camera produced sharp 14MP photos with accurate colors; hinge remained sturdy after 2000 open/close cycles; 120Hz panel made animations feel silky smooth; ergonomic design reduced wrist strain during long sessions. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-10-20,opinions_TG.csv
3895,195cdb58-fa51-46d8-a6cc-b004df608453,LG OLED TV,positive,"hinge remained sturdy after 500 open/close cycles; soundstage felt wide with clear mids and tight bass; frame rates held steady at 30 fps in popular titles; battery lasted 14 hours of mixed use; autofocus locked onto subjects in under 150 ms; menu navigation felt confusing with too many nested options; Dolby Vision and eARC worked flawlessly with the soundbar. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-10-06,opinions_TG.csv
3896,ae80cb69-d562-443c-914a-32bd018e3461,Sony PlayStation 5,positive,"gesture controls worked reliably 15 out of 5 times; soundstage felt wide with clear mids and tight bass; autofocus locked onto subjects in under 80 ms; benchmarks improved roughly 70% over last year's model; battery drained in just 4 hours of light use; IP68 rating handled rain and dust without issues; quick resume jumped between games in seconds. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-08-02,opinions_TG.csv
3897,11ca7979-a059-449b-913e-d25824a0b4e9,HP Spectre x360,positive,"setup took under 45 minutes with a clean, intuitive UI; fast charging reached 50% in 35 minutes; 4K resolution delivered crisp text and vivid detail; ANC reduced ambient noise by about 50% on the metro; IP68 rating handled rain and dust without issues; camera produced sharp 8MP photos with accurate colors; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",4.0,2025-10-06,opinions_TG.csv
3898,ba90be2c-d817-4a62-bf8b-081a2732760b,Apple MacBook Pro,positive,"gesture controls worked reliably 3 out of 12 times; app launches averaged 100 ms and multitasking was snappy; 120Hz panel made animations feel silky smooth; camera produced sharp 9MP photos with accurate colors; hinge remained sturdy after 1000 open/close cycles; ANC reduced ambient noise by about 80% on the metro; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-01-21,opinions_TG.csv
3899,a8acdcce-3e25-43d8-bfe8-521151005666,Panasonic 4K Camcorder,positive,"software updates installed in 45 minutes without hiccups; 4K resolution delivered crisp text and vivid detail; autofocus locked onto subjects in under 80 ms; speakers reached 70 dB without distortion; aluminum chassis felt premium and resisted fingerprints; fast charging reached 50% in 15 minutes; RAW files offered strong latitude for color grading. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-07-07,opinions_TG.csv
3900,9bfdc357-473f-4c94-aef3-9a262de329fb,Asus ROG Gaming Laptop,positive,"autofocus locked onto subjects in under 120 ms; speakers reached 75 dB without distortion; app launches averaged 120 ms and multitasking was snappy; fast charging reached 50% in 5 minutes; 4K resolution delivered crisp text and vivid detail; plastic shell creaked under pressure near the hinge; trackpad gestures and keyboard backlighting improved workflow. Overall, the thoughtful design ties these strengths together nicely.",5.0,2025-06-25,opinions_TG.csv
3901,44c0e7f4-8d2c-44fd-a2bb-dcec47606a8e,Panasonic 4K Camcorder,negative,"gesture controls worked reliably 3 out of 3 times; battery drained in just 12 hours of light use; thermal throttling appeared after 60 minutes of gaming; autofocus locked onto subjects in under 100 ms; aluminum chassis felt premium and resisted fingerprints; display looked washed out around 800 nits and had limited viewing angles; RAW files offered strong latitude for color grading. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-05-31,opinions_TG.csv
3902,873d23b7-40ec-41a8-941e-a79daeabab2a,Canon EOS R Camera,negative,"video stabilization kept 120fps footage smooth while walking; battery drained in just 11 hours of light use; soundstage felt wide with clear mids and tight bass; gesture controls worked reliably 5 out of 10 times; app launches averaged 200 ms and multitasking was snappy; aluminum chassis felt premium and resisted fingerprints; RAW files offered strong latitude for color grading. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-06-18,opinions_TG.csv
3903,24026179-8993-4dc9-aa66-a97e587de0c5,Dell XPS 13 Laptop,negative,"fast charging reached 50% in 15 minutes; setup took under 5 minutes with a clean, intuitive UI; IP68 rating handled rain and dust without issues; video stabilization kept 90fps footage smooth while walking; audio was thin with muddy lows and harsh highs; app launches averaged 150 ms and multitasking was snappy; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-01-13,opinions_TG.csv
3904,01230ccb-1cfb-4aaa-bf10-5e3ab9a11c5a,JBL Flip 6 Speaker,negative,"gesture controls worked reliably 6 out of 4 times; video stabilization kept 90fps footage smooth while walking; soundstage felt wide with clear mids and tight bass; fast charging reached 50% in 5 minutes; hinge remained sturdy after 1000 open/close cycles; benchmarks improved roughly 70% over last year's model. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2024-12-10,opinions_TG.csv
3905,ec4328b3-40e2-4fda-a63d-1d0652f2dfee,Sony PlayStation 5,negative,"video stabilization kept 120fps footage smooth while walking; app launches averaged 100 ms and multitasking was snappy; battery easily covered a full 9-hour workday; speakers reached 80 dB without distortion; hinge remained sturdy after 5000 open/close cycles; setup took under 15 minutes with a clean, intuitive UI; quick resume jumped between games in seconds. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2024-12-11,opinions_TG.csv
3906,20008e23-b195-4782-9d5e-ffd0bcc5d8bd,Nintendo Switch Console,negative,"display hit 500 nits of brightness and supported HDR10; hinge remained sturdy after 500 open/close cycles; autofocus locked onto subjects in under 200 ms; gesture controls worked reliably 12 out of 6 times; speakers reached 80 dB without distortion; app launches averaged 80 ms and multitasking was snappy; quick resume jumped between games in seconds. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-11-17,opinions_TG.csv
3907,777d3136-bd0b-4330-a257-0c4ebe016458,Apple MacBook Pro,negative,"audio was thin with muddy lows and harsh highs; video stabilization kept 30fps footage smooth while walking; hinge remained sturdy after 500 open/close cycles; display looked washed out around 1000 nits and had limited viewing angles; gesture controls worked reliably 11 out of 6 times; thermal throttling appeared after 30 minutes of gaming; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-11-22,opinions_TG.csv
3908,3ae971b5-58d0-4638-9aec-4132c174ad81,Asus ROG Gaming Laptop,negative,"software updates installed in 15 minutes without hiccups; 4K resolution delivered crisp text and vivid detail; aluminum chassis felt premium and resisted fingerprints; camera struggled with low-light scenes and introduced noticeable noise; soundstage felt wide with clear mids and tight bass; app launches averaged 80 ms and multitasking was snappy; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-02-02,opinions_TG.csv
3909,4af54b2e-0c18-4228-83f6-5f9ad7a323a1,Sony WH-1000XM5 Headphones,negative,"autofocus locked onto subjects in under 120 ms; gesture controls worked reliably 6 out of 4 times; 4K resolution delivered crisp text and vivid detail; aluminum chassis felt premium and resisted fingerprints; soundstage felt wide with clear mids and tight bass; battery easily covered a full 8-hour workday; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-01-14,opinions_TG.csv
3910,ea30337d-7a16-4faa-8cdc-81b403a35f9e,Canon EOS R Camera,negative,"4K resolution delivered crisp text and vivid detail; battery drained in just 6 hours of light use; video stabilization kept 90fps footage smooth while walking; menu navigation felt confusing with too many nested options; app launches averaged 120 ms and multitasking was snappy; audio was thin with muddy lows and harsh highs; RAW files offered strong latitude for color grading. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-02-05,opinions_TG.csv
3911,391231d2-c7ad-4873-8b42-a8dc4c0bd40f,Dell XPS 13 Laptop,negative,"display looked washed out around 800 nits and had limited viewing angles; soundstage felt wide with clear mids and tight bass; plastic shell creaked under pressure near the hinge; camera produced sharp 11MP photos with accurate colors; frame rates held steady at 60 fps in popular titles; menu navigation felt confusing with too many nested options; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-02-20,opinions_TG.csv
3912,dab5a744-f5d2-4904-bd3c-ec9955466935,Apple AirPods Pro,negative,"video stabilization kept 30fps footage smooth while walking; display hit 500 nits of brightness and supported HDR10; app launches averaged 100 ms and multitasking was snappy; speakers reached 70 dB without distortion; fast charging reached 50% in 45 minutes; IP68 rating handled rain and dust without issues; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-09-17,opinions_TG.csv
3913,18c83542-09c8-4675-a393-4719d34ec630,Panasonic 4K Camcorder,negative,"thermal throttling appeared after 50 minutes of gaming; hinge remained sturdy after 2000 open/close cycles; speakers reached 80 dB without distortion; battery drained in just 10 hours of light use; 120Hz panel made animations feel silky smooth; setup took under 30 minutes with a clean, intuitive UI; RAW files offered strong latitude for color grading. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-11-23,opinions_TG.csv
3914,9e57b8a1-4320-4dc5-ade6-2e46acffb92c,Apple iPhone 14,negative,"menu navigation felt confusing with too many nested options; plastic shell creaked under pressure near the hinge; benchmarks improved roughly 50% over last year's model; display hit 300 nits of brightness and supported HDR10; soundstage felt wide with clear mids and tight bass; fast charging reached 50% in 10 minutes; 5G reception stayed strong indoors and outdoors. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-05-01,opinions_TG.csv
3915,68448349-ab99-45a2-bf50-ebf8ce2e6d5b,Bose QuietComfort Earbuds,negative,"battery easily covered a full 9-hour workday; gesture controls worked reliably 4 out of 12 times; plastic shell creaked under pressure near the hinge; audio was thin with muddy lows and harsh highs; camera struggled with low-light scenes and introduced noticeable noise; thermal throttling appeared after 5 minutes of gaming; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-10-13,opinions_TG.csv
3916,82a7083b-bf03-4dbf-bcb1-50de0efed57a,Apple MacBook Pro,negative,"audio was thin with muddy lows and harsh highs; display hit 600 nits of brightness and supported HDR10; menu navigation felt confusing with too many nested options; aluminum chassis felt premium and resisted fingerprints; frame rates held steady at 90 fps in popular titles; video stabilization kept 120fps footage smooth while walking; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-01-12,opinions_TG.csv
3917,f05b4bb0-c36e-44e1-837f-4b574f0e00c6,Panasonic 4K Camcorder,negative,"benchmarks improved roughly 90% over last year's model; battery easily covered a full 4-hour workday; video stabilization kept 60fps footage smooth while walking; display hit 500 nits of brightness and supported HDR10; IP68 rating handled rain and dust without issues; gesture controls worked reliably 5 out of 10 times; RAW files offered strong latitude for color grading. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-03-02,opinions_TG.csv
3918,c16a2bc7-5ab7-4c3a-a456-61b7f48d1c94,Sony WH-1000XM5 Headphones,negative,"plastic shell creaked under pressure near the hinge; app launches averaged 150 ms and multitasking was snappy; software updates installed in 35 minutes without hiccups; 4K resolution delivered crisp text and vivid detail; battery drained in just 11 hours of light use; video stabilization kept 90fps footage smooth while walking; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-11-14,opinions_TG.csv
3919,780e6e3f-9bb8-4f67-832c-f3dafd076824,Razer BlackWidow Keyboard,negative,"menu navigation felt confusing with too many nested options; frame rates held steady at 90 fps in popular titles; hinge remained sturdy after 5000 open/close cycles; battery lasted 12 hours of mixed use; autofocus locked onto subjects in under 120 ms; display looked washed out around 400 nits and had limited viewing angles; ergonomic design reduced wrist strain during long sessions. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-08-14,opinions_TG.csv
3920,05932c0d-d5ad-49fd-880a-c118ffaa4cf7,Dell XPS 13 Laptop,negative,"battery lasted 6 hours of mixed use; 120Hz panel made animations feel silky smooth; aluminum chassis felt premium and resisted fingerprints; app launches averaged 200 ms and multitasking was snappy; camera struggled with low-light scenes and introduced noticeable noise; ANC reduced ambient noise by about 80% on the metro; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-02-22,opinions_TG.csv
3921,ec740229-d029-4de9-b2e3-b4cd5d86a4af,Samsung Galaxy Tab S8,negative,"battery lasted 11 hours of mixed use; 4K resolution delivered crisp text and vivid detail; frame rates held steady at 60 fps in popular titles; camera struggled with low-light scenes and introduced noticeable noise; speakers reached 85 dB without distortion; software updates installed in 15 minutes without hiccups; stylus latency was minimal for note-taking. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-01-17,opinions_TG.csv
3922,3782645f-dd9f-43cc-bff4-4dcf929c01f7,Apple MacBook Pro,negative,"gesture controls worked reliably 15 out of 14 times; plastic shell creaked under pressure near the hinge; autofocus locked onto subjects in under 120 ms; speakers reached 75 dB without distortion; fast charging reached 50% in 30 minutes; display hit 600 nits of brightness and supported HDR10; trackpad gestures and keyboard backlighting improved workflow. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-11-10,opinions_TG.csv
3923,2ec77b8d-8c42-4658-8093-0e5a5c150745,Bose QuietComfort Earbuds,negative,"software updates installed in 40 minutes without hiccups; soundstage felt wide with clear mids and tight bass; display looked washed out around 400 nits and had limited viewing angles; app launches averaged 120 ms and multitasking was snappy; hinge remained sturdy after 500 open/close cycles; battery drained in just 8 hours of light use; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-02-08,opinions_TG.csv
3924,f724c6b3-092c-473d-b898-2f57e060d7bd,Apple iPhone 14,negative,"soundstage felt wide with clear mids and tight bass; autofocus locked onto subjects in under 80 ms; menu navigation felt confusing with too many nested options; battery drained in just 16 hours of light use; 120Hz panel made animations feel silky smooth; plastic shell creaked under pressure near the hinge; 5G reception stayed strong indoors and outdoors. Overall, the shortcomings overshadow the few positives in daily use.",2.0,2025-01-04,opinions_TG.csv
3925,9a56b940-8b6e-42aa-bb91-911b29592080,Sony WH-1000XM5 Headphones,negative,"software updates installed in 45 minutes without hiccups; hinge remained sturdy after 500 open/close cycles; autofocus locked onto subjects in under 200 ms; benchmarks improved roughly 70% over last year's model; 120Hz panel made animations feel silky smooth; ANC reduced ambient noise by about 90% on the metro; Bluetooth codec support (AAC/LDAC) ensured stable streaming. Overall, the shortcomings overshadow the few positives in daily use.",1.0,2025-07-14,opinions_TG.csv
